news_title
"[""'EBS·e학습터 접속오류'…2차 온라인개학 앞두고 잇단 장애(종합)""]"
"['신한은행, 온라인 개학을 맞아 교사들에게 금융교육 영상 콘텐츠 제공']"
"[""경기 '학교 밖 청소년'도 온라인 개학""]"
"[""NH농협손보, 온라인 수업 지원 '태블릿PC 나눔' 전개""]"
"['강서구, 온라인 플랫폼 활용 아동참여위원회 지원']"
"['서산교육지원청, 온라인 개학 맞아 그린PC 지원 학생 가정 방문']"
"['OK금융그룹, 온라인 개학 임직원 가정에 노트북 140대 지원']"
"['교육부·과기정통부, 2단계 온라인개학 시스템 합동 점검']"
"['KB국민은행 Liiv M, 초·중·고 온라인 개학 맞아 통신비 지원']"
"['OK금융그룹, 온라인 개학 임직원 가정에 노트북 140대 지원']"
"[""경기도, '학교 밖 청소년' 위한 온라인교육 서비스 시행""]"
"['교육부·과기정통부, 2단계 온라인개학 시스템 합동 점검']"
"['KB국민은행 Liiv M, 초·중·고 온라인 개학 맞아 통신비 지원']"
"['NH농협손보, 저소득 가정에 \'태블릿PC\' 기부…""온라인 수업 지원""']"
"['하남시, 신학기 온라인 개학...‘안전한 교육환경 위해 적극 지원 나서’']"
"[""아산시, 온라인 개학에 '친환경농산물 꾸러미' 판로 확대""]"
['온라인 개학 임박… 광주·전남 교육계 초긴장']
"['KT, 온라인 개학에 학교 인터넷 무상증속…""사전예방 차원""']"
"['Sh수협은행, 송파구 지역아동센터에 PC 기증 온라인 개학 지원']"
"['Sh수협은행, 송파구 지역아동센터에 PC 기증 온라인 개학 지원']"
"[""16일 400만명 개학하는데 어쩌려고? EBS 또 '먹통'(종합2보)""]"
"['KT, 대학 이어 초·중·고 인터넷 속도까지 ‘무상 증속’…온라인 개학 지원 총력']"
"['전남교육청, 온라인개학 확대 대비 미비점 보완 총력']"
"['EBS 온라인클래스, 나흘 만에 또 접속 장애']"
"['[뉴스투데이 E] 신한생명, 온라인 개학 준비하는 소외아동 지원']"
['2차 온라인개학 앞두고…EBS 온라인 클래스 또 접속 장애']
"[""제천 장락초 온라인 개학으로 '분주'""]"
['대입일정 연기…서울교육청 고3 진학상담 온라인 서비스']
['온라인 수업용 저작권 교육 콘텐츠 무료 배포한다']
"['2차 온라인개학 앞두고 1만3400명 기기 대여 안돼…""오늘 중 지급""']"
"['아이스크림에듀 ""아이스크림 홈런 통해 \'온라인 개학\' 지원 서비스 지원""']"
"['NH농협손보, 온라인 수업 지원 ‘태블릿PC 나눔’ 전개']"
"['[게시판] 신한은행, 금융교육 영상 제공…온라인 개학 지원']"
"['수자원공사, 온라인 개학 대비 원격학습용 컴퓨터 750대 기증']"
"[""경기도 '학교 밖 청소년' 13일부터 온라인 개학""]"
"['신한생명, ‘온라인 개학’ 소외계층 아동에 PC 100대 지원']"
['충남온라인학교 시즌Ⅱ 시작…중학생 대상']
['[광주 남구소식] 온라인 수업에 행정용 컴퓨터 50대 지원']
"['국민은행, 온라인 개학 맞아 리브엠 통신비 지원']"
"['국민은행, 온라인 개학 맞아 리브엠 통신비 지원']"
"['신한은행, 코로나 19 확산에 따른 온라인 개학을 맞아 교사들에게 금융교육 영상 콘텐츠 제공']"
"['NE능률, 교과서·참고서 PDF 무상 제공…온라인 개학 지원']"
"[""세종교육청 온라인 수업과 함께 '사이버폭력' 예방교육""]"
"['충남교육청, ‘어서와! 충남온라인학교 시즌Ⅱ’ 시작']"
"[""교생실습 '온라인'도 인정""]"
"['국립박물관·미술관 전시 콘텐츠, 학교 온라인 수업에 활용하세요']"
"['KT, 온라인 개학 지원 위해 7740개교 인터넷 무상 증속']"
"['인천시교육연수원, 초·중 학년별 온라인 연수 진행']"
"['교육부·과기정통부, 2단계 온라인개학 대비 EBS 합동점검']"
"['인천시교육청, 온라인 개학 교육복지 공백 최소화 모니터링에 나서']"
"['이희진 영덕군수, 온라인 개학···쌍방향 원격수업 참관']"
"[""16일부터 모든 중고생 '온라인 개학'…내일까지 스마트기기 대여""]"
['초등 돌봄교실 등 온라인개학 준비 점검하는 유은혜 부총리']
"['신한은행, 금융교육영상 제공해 초중고생 온라인개학 지원']"
"['KT, 온라인 개학 지원 위해 학교 인터넷 증속']"
"['\xa0KT, 학교 인터넷 증속으로 온라인 개학 지원']"
['16일 2단계 ‘온라인 개학’… KT “학교 인터넷 속도 높인다”']
"['신한생명, 온라인 개학 맞은 소외아동에 PC 100대 지원']"
"['유은혜 부총리-최기영 장관, 2단계 온라인개학 시스템 점검']"
"['KT, 온라인 개학 지원 위해 학교 인터넷 증속']"
"['\xa0KT, 학교 인터넷 증속으로 온라인 개학 지원']"
['16일 2단계 ‘온라인 개학’… KT “학교 인터넷 속도 높인다”']
"['신한생명, 온라인 개학 맞은 소외아동에 PC 100대 지원']"
"['유은혜 부총리-최기영 장관, 2단계 온라인개학 시스템 점검']"
"[""경기도 '학교 밖 청소년'도 13일부터 온라인 개학""]"
"['EBS 온라인 클래스 또 접속 불안정…""시스템 오류""']"
"[""'312만명 접속 예정' 2차 개학 앞두고…EBS 또 먹통""]"
"['[코로나19] KT, 온라인 개학 지원…학교 인터넷 무상 증속']"
['온라인 개학에 ‘갈 곳 잃은 우유’ 어쩌나']
['온라인 개학에 ‘갈 곳 잃은 우유’ 어쩌나']
"['KT, 온라인 개학 지원 스쿨넷 인터넷 속도 증속']"
"[""충남교육청, '어서와! 충남온라인학교' 시즌Ⅱ 시작""]"
"['KT, 학교 인터넷 증속 온라인 개학 지원']"
"[""KT, 학교 인터넷 속도 높여 원활한 '온라인 개학' 돕는다""]"
"['원자력안전기술원, 취약계층 학생 온라인 학습위해 노트북 지원']"
"['[포토] 수협은행, 송파 지역아동센터 19곳에 온라인 개학 지원 PC 기증']"
"['경기도교육청, 온라인개학 발맞춰 원격수업 콜센터 운영']"
"['과기정통부-교육부, 2단계 온라인개학 시스템 합동 점검']"
"['경기도, 학교 밖 청소년들도 챙긴다···온라인 서비스']"
"['EBS 온라인클래스 또 2시간40분간 접속 불안정…""시스템 오류""']"
['충북교육청 2차 개학 앞두고 스마트기기 추가지원']
"[""신한생명, 온라인 개학 '정보격차' 해소 위한 컴퓨터 100대 지원""]"
"['교육부·과기정통부 ""2차 온라인 개학 혼란 최소화""']"
['엄마들이 챙겨야 할 ‘슬기로운 온라인 개학생활’']
"['경북교육청, 14일 초등 온라인 예비개학']"
"[""OK금융그룹, 임직원 대상 '온라인 개학' 노트북 무상 대여""]"
['[무슨 일 이슈] 사상 첫 온라인 개학…과제와 전망은?']
"[""충남교육청, 초등 4·5·6학년 온라인 개학 앞두고 '분주'""]"
"['NH농협손보, 온라인 수업 지원 태블릿PC 100대 전달']"
"['NH농협손보, 온라인 수업 지원 태블릿PC 100대 전달']"
"['EBS 온라인클래스 또 \'먹통\'… ""오늘도 접속오류""']"
"['KT, 학교 인터넷 증속으로 온라인 개학 지원한다']"
['부산교육청 온라인 수업...인공지능 챗봇 도입']
"['KT, 전국 초중고 인터넷 무상 증속…“온라인개학 지원”']"
['[연합시론] 2차 온라인 개학…철저한 준비로 혼란 줄여야']
"[""오늘부터 정식 수업‥16일 '2차 개학' 준비 총력""]"
"['경기도 ‘학교 밖 청소년’, 13일부터 온라인 개학']"
"['유은혜 부총리, 온라인 개학 대비 시스템 점검']"
"['OK금융그룹, 임직원에 코로나19 온라인 개학 노트북 140대 지원']"
"['OK금융그룹, 임직원에 코로나19 온라인 개학 노트북 140대 지원']"
['2차 온라인 개학이 원격수업 안착 분수령']
['[티브로드]<인천> [토크앤뉴스] 온라인 개학..대책은?']
['KT “온라인 개학 지원” 스쿨넷 인터넷 속도 무상 증속']
"['NH농협손보, 저소득 가구에 온라인 수업용 태블릿PC 100대 전달']"
"['신한생명, 소외아동 위한 온라인 강의용 컴퓨터 100대 지원']"
"['4월 16일 2단계 개학 앞둔 교육부, 4월 말 등교수업 검토']"
"['최교진 세종교육감, 온라인 개학 학교현장 이야기 청취']"
"['전남교육청, 온라인 개학 맞아 인력·행정력 총동원']"
"[""광주남구, '온라인 개학'...'행정용PC 50대 지원'""]"
"['전남교육청, 온라인 개학 맞아 인력·행정력 총동원']"
"[""광주남구, '온라인 개학'...'행정용PC 50대 지원'""]"
"['아이스크림 홈런, ‘온라인 개학’ 지원 서비스 오픈']"
"[""경북교육청, 초등 '온라인 개학' 준비 '착착'""]"
"['신한은행, 온라인 개학 맞아 교사들에게 금융교육 영상 콘텐츠 제공']"
"[""'온라인 개학 도움' 한국전력거래소, 테블릿PC 40대 전달""]"
"['“온라인 개학 대비”…OK금융그룹, 임직원 대상 노트북 무상지원']"
"['성남수정경찰서, 온라인 개학..취약계층 학생대상 장비지원']"
"[""광주교육청 '온라인 민주시민교육 나눔터' 운영""]"
"['영덕군, 온라인 개학에 따른 쌍방향 원격수업 참관']"
"['성남수정경찰서, 온라인 개학에 따른 취약계층 학생대상 장비지원']"
"['영덕군, 온라인 개학에 따른 쌍방향 원격수업 참관']"
"[""온라인 개학 불안한 학생위한 '상담 톡 마음 on' 운영""]"
"['신한생명, 소외아동에 코로나19 온라인 강의용 컴퓨터 지원']"
"['나흘만에 또 \'먹통\' EBS 온라인 클래스…""원인 아직 몰라""(종합)']"
"[""충남교육청, '충남온라인학교' 시즌2 시작""]"
"[""국민은행, 초·중·고 온라인 개학 맞아 '리브엠' 통신비 80% 인하""]"
"[""경북교육청, 2단계 개학 대비'온라인 개학 상황반'운영""]"
"['OK금융그룹, 온라인 개학 임직원 가정에 노트북 140대 지원']"
"['NH농협손보, 온라인 수업 지원 ‘태블릿PC 나눔’ 전개']"
"['NH농협손보, 온라인 수업 지원 ‘태블릿PC 나눔’ 전개']"
"['신한생명, 소외아동 위한 온라인 강의용 컴퓨터 지원']"
"[""온라인 개학 '코로나 시대, 담임샘의 사랑법' 이벤트""]"
"['유은혜 부총리·최기영 장관, 2단계 온라인개학 시스템 점검']"
"['OK금융, 온라인 개학 임직원 가정에 노트북 지원']"
"[""충남도교육청, '어서와! 충남온라인학교' 중학교 전용 원격수업 운영""]"
['경기도 ‘학교 밖 청소년’ 13일부터 온라인 개학']
"['KT, 학교 인터넷 증속… 온라인 개학 지원']"
"['초등생 온라인 개학, 학부모 진땀']"
"[""수자원공사, '온라인 개학' 원격학습용 PC 750대 대전시 기증""]"
"['KT, 온라인 개학 지원 위해 학교 인터넷 무상 증속 실시']"
"[""Sh수협은행, 온라인 개학 조기정착 지원...관내 19곳에 '사랑海 PC' 기증""]"
"['이희진 영덕군수, 영덕고서 온라인 개학에 따른 쌍방향 원격수업 참관']"
"['[SR경제&라이프] 국민은행 Liiv M, 초·중·고 온라인 개학 맞아 통신비 지원']"
"[""비상교육, 13일부터 '온라인 유아학교' 서비스 시작""]"
"['유은혜 부총리, 온라인 개학 대비 시스템 점검']"
"['2단계 온라인개학 D-2…""접속 끊김·멈춤 막아라"" 서울 학교 인터넷 속도 2배↑']"
"['성남 수정경찰서, 온라인 개학 취약계층 학생대상 장비지원']"
"[""대전교육청, 온라인개학 맞춤형 평가 안내서 '온리원' 배부""]"
"[""신한은행, '온라인 개학' 금융교육 영상 콘텐츠 서비스""]"
"[""신한은행, '온라인 개학' 금융교육 영상 콘텐츠 서비스""]"
"['16일 2차 온라인 개학 앞두고…교육부·과기부, 서버 분리 등 대책 회의']"
['400만명 개학 앞두고 EBS 온라인클래스 또 접속 불안정···“시스템 오류”']
